book,bookLabel,author,authorLabel,genreLabel,pubDate,publisherLabel
http://www.wikidata.org/entity/Q131375488,Transformer,http://www.wikidata.org/entity/Q1669902,M. A. Foster,научная фантастика,1983-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131374998,Twelve Fair Kingdoms,http://www.wikidata.org/entity/Q2741191,Сьюзет Хейден Элджин,научная фантастика,1981-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131200040,The Thermals of August,http://www.wikidata.org/entity/Q5342047,Эдвард Брайант,научная фантастика,1981-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461539,Heretic in a Balloon,http://www.wikidata.org/entity/Q316313,Лайон Спрэг де Камп,научная фантастика,1977-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131200376,Nightlife,http://www.wikidata.org/entity/Q768776,Phyllis Eisenstein,научная фантастика,1982-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300849,Status Quo,http://www.wikidata.org/entity/Q1849325,Мак Рейнольдс,научная фантастика,1961-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308016,Servant of the People,http://www.wikidata.org/entity/Q312641,Фредерик Пол,научная фантастика,1983-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131376032,Emprise,http://www.wikidata.org/entity/Q352346,Michael P. Kube-McDowell,научная фантастика,1985-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461601,In the Problem Pit,http://www.wikidata.org/entity/Q312641,Фредерик Пол,научная фантастика,1973-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q130616905,Hawk Among the Sparrows,http://www.wikidata.org/entity/Q5246352,Dean McLaughlin,научная фантастика,1968-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131201114,Return to the Fold,http://www.wikidata.org/entity/Q434029,Тимоти Зан,научная фантастика,1984-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375939,День проклятия,http://www.wikidata.org/entity/Q1174539,Дэвид Герролд,научная фантастика,1984-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461590,Petals of Rose,http://www.wikidata.org/entity/Q6755896,Marc Stiegler,научная фантастика,1981-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q131308024,Ужин в Одогасте,http://www.wikidata.org/entity/Q312995,Брюс Стерлинг,научная фантастика,1985-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131200378,Pawn's Gambit,http://www.wikidata.org/entity/Q434029,Тимоти Зан,научная фантастика,1982-03-29T00:00:00Z,
http://www.wikidata.org/entity/Q131300996,Deeper Than the Darkness,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1969-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300956,Rat Race,http://www.wikidata.org/entity/Q557512,Реймонд Джоунс,научная фантастика,1966-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195333,Nix Olympica,http://www.wikidata.org/entity/Q18436266,William Walling,научная фантастика,1974-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300931,Stardock,http://www.wikidata.org/entity/Q313185,Фриц Лейбер,научная фантастика,1965-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q130646354,In the Hall of the Martian Kings,http://www.wikidata.org/entity/Q504805,Джон Варли,научная фантастика,1977-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195339,Tinker,http://www.wikidata.org/entity/Q578031,Джерри Пурнель,научная фантастика,1975-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131200633,The Sidon in the Mirror,http://www.wikidata.org/entity/Q234700,Конни Уиллис,научная фантастика,1983-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461592,The Web of the Magi,http://www.wikidata.org/entity/Q1701097,"John Middleton Murry, Jr.",научная фантастика,1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131199753,Beatnik Bayou,http://www.wikidata.org/entity/Q504805,Джон Варли,научная фантастика,1980-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375501,Дело для настоящих мужчин,http://www.wikidata.org/entity/Q1174539,Дэвид Герролд,научная фантастика,1983-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300858,"When You Care, When You Love",http://www.wikidata.org/entity/Q240253,Теодор Старджон,научная фантастика,1962-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131201164,The Weigher,http://www.wikidata.org/entity/Q79796424,Eric Vinicoff,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461573,George Washington Slept Here,http://www.wikidata.org/entity/Q4496029,Чарлз Леонард Харнесс,научная фантастика,1985-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q130470911,Selenium Ghosts of the Eighteen Seventies,http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q130470911,Selenium Ghosts of the Eighteen Seventies,http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1978-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300874,Once a Cop,http://www.wikidata.org/entity/Q2151601,Rick Raphael,научная фантастика,1964-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300873,Little Dog Gone,http://www.wikidata.org/entity/Q1360721,Роберт Франклин Янг,научная фантастика,1964-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461544,Where Late the Sweet Birds Sang,http://www.wikidata.org/entity/Q260560,Кейт Вильгельм,научная фантастика,1974-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461600,The Anvil of Jove,http://www.wikidata.org/entity/Q3110895,Gordon Eklund,научная фантастика,1976-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131300851,Lion Loose,http://www.wikidata.org/entity/Q1406489,Джеймс Шмиц,научная фантастика,1961-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195327,"A Brother to Dragons, a Companion of Owls",http://www.wikidata.org/entity/Q260560,Кейт Вильгельм,научная фантастика,1974-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375943,Выбор Шанур,http://www.wikidata.org/entity/Q234030,Кэролайн Черри,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461599,Cold Cash War,http://www.wikidata.org/entity/Q976059,Роберт Линн Асприн,научная фантастика,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195281,The City on the Sand,http://www.wikidata.org/entity/Q550614,Джордж Алек Эффинджер,научная фантастика,1973-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375507,The Birth of the People's Republic of Antarctica,http://www.wikidata.org/entity/Q6221049,Джон Батчелор,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195370,Mikal's Songbird,http://www.wikidata.org/entity/Q217110,Орсон Скотт Кард,научная фантастика,1978-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q130426232,Continued on Next Rock,http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1970-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417566,Расколотая бесконечность,http://www.wikidata.org/entity/Q559409,Пирс Энтони,научная фантастика,1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375511,There Is No Darkness,http://www.wikidata.org/entity/Q4357621,Jack C. Haldeman II,научная фантастика,1983-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417566,Расколотая бесконечность,http://www.wikidata.org/entity/Q559409,Пирс Энтони,научная фантастика,1980-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445174,Children of the Light,http://www.wikidata.org/entity/Q55702721,Susan B. Weston,научная фантастика,1985-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131195273,Patron of the Arts,http://www.wikidata.org/entity/Q2404462,Уильям Ротслер,научная фантастика,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308021,"The Aliens Who Knew, I Mean, Everything",http://www.wikidata.org/entity/Q550614,Джордж Алек Эффинджер,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375511,There Is No Darkness,http://www.wikidata.org/entity/Q347461,Джо Холдеман,научная фантастика,1983-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131375520,Star Rebel,http://www.wikidata.org/entity/Q5423959,F. M. Busby,научная фантастика,1984-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302808,Sail the Tide of Mourning,http://www.wikidata.org/entity/Q3430446,Ричард А Лупофф,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417823,"Marianne, the Magus, and the Manticore",http://www.wikidata.org/entity/Q450737,Шери Теппер,научная фантастика,1985-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461629,Threads of Time,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461610,Allegiances,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1975-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302874,Stone,http://www.wikidata.org/entity/Q5342047,Эдвард Брайант,научная фантастика,1978-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302865,Lauralyn,http://www.wikidata.org/entity/Q1193106,Randall Garrett,научная фантастика,1977-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131301506,Строительная площадка,http://www.wikidata.org/entity/Q294625,Клиффорд Дональд Саймак,научная фантастика,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308009,The Boy Who Waterskied to Forever,http://www.wikidata.org/entity/Q234928,Джеймс Типтри-младший,научная фантастика,1982-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308006,Guardian,http://www.wikidata.org/entity/Q66109169,Jeff Duntemann,научная фантастика,1980-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302859,I See You,http://www.wikidata.org/entity/Q534599,Деймон Найт,научная фантастика,1976-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302866,Air Raid,http://www.wikidata.org/entity/Q504805,Джон Варли,научная фантастика,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308012,Паучиная Роза,http://www.wikidata.org/entity/Q312995,Брюс Стерлинг,научная фантастика,1982-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461623,Le Croix (The Cross),http://www.wikidata.org/entity/Q113554,Barry N. Malzberg,научная фантастика,1980-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461626,Silhouette,http://www.wikidata.org/entity/Q361149,Джин Вулф,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444035,The Tularemia Gambit,http://www.wikidata.org/entity/Q1368134,Стив Перри,научная фантастика,1981-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444034,A Greater Infinity,http://www.wikidata.org/entity/Q1356435,Майкл Макколлум,научная фантастика,1982-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302810,Rogue Tomato,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1975-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444051,Procurator,http://www.wikidata.org/entity/Q1743487,Kirk Mitchell,научная фантастика,1984-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461613,Seventy Years of Decpop,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,научная фантастика,1972-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461615,In the Ocean of Night,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1972-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308003,Spidersong,http://www.wikidata.org/entity/Q55418878,Susan C. Petrey,научная фантастика,1980-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461628,"Swarmer, Skimmer",http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1981-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461636,Plutonium,http://www.wikidata.org/entity/Q18378095,Arsen Darnay,научная фантастика,1976-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302809,Child of All Ages,http://www.wikidata.org/entity/Q7117321,P. J. Plauger,научная фантастика,1975-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444058,The Game Beyond,http://www.wikidata.org/entity/Q1919410,Мелисса Скотт,научная фантастика,1984-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302801,Cathadonian Odyssey,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1974-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445073,The Shadow Hunter,http://www.wikidata.org/entity/Q271973,Пат Мёрфи,научная фантастика,1982-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444028,Факел чести,http://www.wikidata.org/entity/Q1346691,Роджер Макбрайд Аллен,научная фантастика,1985-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417824,The Song of Mavin Manyshaped,http://www.wikidata.org/entity/Q450737,Шери Теппер,научная фантастика,1985-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461620,Homefaring,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,научная фантастика,1983-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461635,Sketches Among the Ruins of My Mind,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,научная фантастика,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417582,Half a Sky,http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302858,Custom Fitting,http://www.wikidata.org/entity/Q586756,Джеймс Уайт,научная фантастика,1976-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308005,Cold Hands,http://www.wikidata.org/entity/Q66109169,Jeff Duntemann,научная фантастика,1980-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461619,The Lord of the Skies,http://www.wikidata.org/entity/Q312641,Фредерик Пол,научная фантастика,1983-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308004,Our Lady of the Sauropods,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,научная фантастика,1980-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461642,Ancient Shadows,http://www.wikidata.org/entity/Q316138,Майкл Муркок,научная фантастика,1975-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461631,With Delicate Mad Hands,http://www.wikidata.org/entity/Q234928,Джеймс Типтри-младший,научная фантастика,1981-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461630,Rumfuddle,http://www.wikidata.org/entity/Q312632,Джек Вэнс,научная фантастика,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308008,The Quiet,http://www.wikidata.org/entity/Q5539977,George Guthridge,научная фантастика,1981-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302814,Doing Lennon,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1975-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417567,Голубой адепт,http://www.wikidata.org/entity/Q559409,Пирс Энтони,научная фантастика,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417567,Голубой адепт,http://www.wikidata.org/entity/Q559409,Пирс Энтони,научная фантастика,1981-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q129264355,Mary Margaret Road-Grader,http://www.wikidata.org/entity/Q787382,Howard Waldrop,научная фантастика,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q129264355,Mary Margaret Road-Grader,http://www.wikidata.org/entity/Q787382,Howard Waldrop,научная фантастика,1976-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444066,Earthchild,http://www.wikidata.org/entity/Q2277294,Sharon Webb,научная фантастика,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461634,The Renewal,http://www.wikidata.org/entity/Q453835,Pamela Sargent,научная фантастика,1978-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461621,Aquila Meets Bigfoot,http://www.wikidata.org/entity/Q938710,С. П. Сомтоу,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444030,A Rumor of Angels,http://www.wikidata.org/entity/Q13563169,Marjorie B. Kellogg,научная фантастика,1983-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131417883,The Bronze King,http://www.wikidata.org/entity/Q441603,Сюзи Макки Чарнас,научная фантастика,1985-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444044,Космический дальнобойщик,http://www.wikidata.org/entity/Q1699781,John DeChancie,научная фантастика,1983-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461632,Equinoctial,http://www.wikidata.org/entity/Q504805,Джон Варли,научная фантастика,1977-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q129579098,An Infinite Summer,http://www.wikidata.org/entity/Q707796,Кристофер Прист,научная фантастика,1976-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461637,Birthdays,http://www.wikidata.org/entity/Q497454,Фред Саберхаген,научная фантастика,1976-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461612,Case and the Dreamer,http://www.wikidata.org/entity/Q240253,Теодор Старджон,научная фантастика,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131444061,The Breaking of Northwall,http://www.wikidata.org/entity/Q2061542,Paul Osborne Williams,научная фантастика,1981-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461611,The Eastcoast Confinement,http://www.wikidata.org/entity/Q18378095,Arsen Darnay,научная фантастика,1974-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461624,A Chinese Perspective,http://www.wikidata.org/entity/Q238702,Брайан Олдис,научная фантастика,1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302867,Time-Sharing Angel,http://www.wikidata.org/entity/Q234928,Джеймс Типтри-младший,научная фантастика,1977-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302876,Can These Bones Live?,http://www.wikidata.org/entity/Q7693654,Ted Reynolds,научная фантастика,1979-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131302869,The Very Slow Time Machine,http://www.wikidata.org/entity/Q1371639,Йен Уотсон,научная фантастика,1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131308007,Absent Thee from Felicity Awhile ...,http://www.wikidata.org/entity/Q938710,С. П. Сомтоу,научная фантастика,1981-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q131461618,Eszterhazy and the Autogondola-Invention,http://www.wikidata.org/entity/Q782991,Эйв Дэвидсон,научная фантастика,1983-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471742,Царица цикад,http://www.wikidata.org/entity/Q312995,Брюс Стерлинг,научная фантастика,1983-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445172,Winter's Daughter: The Saying of Signe Ragnhilds-Datter,http://www.wikidata.org/entity/Q55587732,Charles Whitmore,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q122580997,"Крестинвин, или История брожения и достижения",http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1971-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445259,Valentina: Soul in Sapphire,http://www.wikidata.org/entity/Q6283663,Joseph H. Delaney,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q130629234,Death and Designation Among the Asadi,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1973-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461479,The Tale of Gorgik,http://www.wikidata.org/entity/Q438164,Сэмюэль Дилэни,научная фантастика,1979-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q130617852,The World Outside,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,научная фантастика,1970-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461645,Some Are Born Great,http://www.wikidata.org/entity/Q28020353,J. A. Lawrence,научная фантастика,1984-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q130619668,Sword and Scepter,http://www.wikidata.org/entity/Q578031,Джерри Пурнель,научная фантастика,1973-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471923,Murder on Lupozny Station,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1981-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452511,Rogue Dragon,http://www.wikidata.org/entity/Q782991,Эйв Дэвидсон,научная фантастика,1965-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445175,Under the City of Angels,http://www.wikidata.org/entity/Q55722883,Jerry Earl Brown,научная фантастика,1981-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q130619342,The Fourth Profession,http://www.wikidata.org/entity/Q316610,Ларри Нивен,научная фантастика,1971-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471718,The Ways of Love,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,научная фантастика,1979-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q130640956,One-Wing,http://www.wikidata.org/entity/Q181677,Джордж Р. Р. Мартин,научная фантастика,1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q122463813,Цветы для Элджернона,http://www.wikidata.org/entity/Q185714,Дэниел Киз,научная фантастика,1966-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461667,The Crystal Ship,http://www.wikidata.org/entity/Q268371,Джоан Виндж,научная фантастика,1976-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q130641011,The Custodians,http://www.wikidata.org/entity/Q1701097,"John Middleton Murry, Jr.",научная фантастика,1975-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471745,Blooded on Arachne,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1975-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q122536594,The Fifth Head of Cerberus,http://www.wikidata.org/entity/Q361149,Джин Вулф,научная фантастика,1972-02-16T00:00:00Z,
http://www.wikidata.org/entity/Q131461471,Old Folks at Home,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1978-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452518,What Entropy Means to Me,http://www.wikidata.org/entity/Q550614,Джордж Алек Эффинджер,научная фантастика,1972-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q130638577,Strangers,http://www.wikidata.org/entity/Q720562,Гарднер Дозуа,научная фантастика,1974-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452517,Дьявол мёртв,http://www.wikidata.org/entity/Q982489,R. A. Lafferty,научная фантастика,1971-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q130617477,We All Die Naked,http://www.wikidata.org/entity/Q248867,Джеймс Блиш,научная фантастика,1969-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445166,The Alchemists,http://www.wikidata.org/entity/Q5529502,Geary Gravel,научная фантастика,1984-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q130646030,A Snark in the Night,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1977-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461473,Trinity,http://www.wikidata.org/entity/Q238438,Нэнси Кресс,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q130619617,The Mercenary,http://www.wikidata.org/entity/Q578031,Джерри Пурнель,научная фантастика,1972-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471730,Lirios: A Tale of the Quintana Roo,http://www.wikidata.org/entity/Q234928,Джеймс Типтри-младший,научная фантастика,1981-09-28T00:00:00Z,
http://www.wikidata.org/entity/Q122581013,The Cloud Walker,http://www.wikidata.org/entity/Q1286138,Эдмунд Купер,научная фантастика,1973-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452528,The Man Who Melted,http://www.wikidata.org/entity/Q6112002,Jack Dann,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452519,A Funeral for the Eyes of Fire,http://www.wikidata.org/entity/Q953288,Майкл Бишоп,научная фантастика,1975-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q130640745,The Silent Eyes of Time,http://www.wikidata.org/entity/Q547414,Альгис Будрис,научная фантастика,1975-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461661,Spirals,http://www.wikidata.org/entity/Q578031,Джерри Пурнель,научная фантастика,1979-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q122537157,V. R. T.,http://www.wikidata.org/entity/Q361149,Джин Вулф,научная фантастика,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131471707,All My Darling Daughters,http://www.wikidata.org/entity/Q234700,Конни Уиллис,научная фантастика,1985-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445261,Ibis,http://www.wikidata.org/entity/Q63116615,Linda Steele,научная фантастика,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445138,Palimpsests,http://www.wikidata.org/entity/Q5047212,Carter Scholz,научная фантастика,1984-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461652,Silver Shoes for a Princess,http://www.wikidata.org/entity/Q1061225,James P. Hogan,научная фантастика,1979-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461452,The Fishing of the Demon-Sea,http://www.wikidata.org/entity/Q6834335,Майкл Ши,научная фантастика,1982-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452522,The Exile Waiting,http://www.wikidata.org/entity/Q242162,Вонда Макинтайр,научная фантастика,1975-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445177,The Shadow of the Ship,http://www.wikidata.org/entity/Q55749698,Robert Wilfred Franson,научная фантастика,1983-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445316,The Gates of Heaven,http://www.wikidata.org/entity/Q708198,Paul Preuss,научная фантастика,1980-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q130617743,Beastchild,http://www.wikidata.org/entity/Q272076,Дин Кунц,научная фантастика,1970-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q130617262,Dramatic Mission,http://www.wikidata.org/entity/Q233046,Энн Маккефри,научная фантастика,1969-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452523,Islands,http://www.wikidata.org/entity/Q682325,Marta Randall,научная фантастика,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q130616925,Ночные крылья,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,научная фантастика,1968-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q122581006,Yesterday's Children,http://www.wikidata.org/entity/Q1174539,Дэвид Герролд,научная фантастика,1972-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q122452516,Ушелец,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,научная фантастика,1971-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461651,Anasazi,http://www.wikidata.org/entity/Q1181085,Dean Ing,научная фантастика,1980-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461682,"The Sweet, Sad Queen of the Grazing Isles",http://www.wikidata.org/entity/Q312641,Фредерик Пол,научная фантастика,1984-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q130638623,Assault on a City,http://www.wikidata.org/entity/Q312632,Джек Вэнс,научная фантастика,1974-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445077,Divine Endurance,http://www.wikidata.org/entity/Q288721,Гвинет Джонс,научная фантастика,1984-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q131445131,The Revolution from Rosinante,http://www.wikidata.org/entity/Q4721398,Alexis A. Gilliland,научная фантастика,1981-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q131461670,Sharking Down,http://www.wikidata.org/entity/Q5342047,Эдвард Брайант,научная фантастика,1975-02-01T00:00:00Z,
